,State,County,Returns Total,Total AGI,Outflow,Outflow AGI,Inflow,Inflow AGI,Net Inflow(Outflow),Percentage Flow
1929,ND,Renville County ,958,65003,53,4473,44,2608,-9,-0.009394572025052192
1930,ND,Richland County ,6136,432412,445,19746,426,18689,-19,-0.0030964797913950455
1931,ND,Rolette County ,4000,197822,218,6801,123,5153,-95,-0.02375
1932,ND,Sargent County ,1595,102624,105,4492,93,4217,-12,-0.007523510971786834
1933,ND,Sheridan County ,500,23369,22,1027,22,950,0,0.0
1934,ND,Sioux County ,960,32759,80,2764,50,1698,-30,-0.03125
1935,ND,Slope County ,266,19030,-1,-1,-1,-1,0,0.0
1936,ND,Stark County ,11706,996052,1185,76939,1130,60502,-55,-0.004698445241756364
1937,ND,Steele County ,750,55745,22,1126,32,1373,10,0.013333333333333334
1938,ND,Stutsman County ,8181,550847,536,27641,407,17169,-129,-0.015768243491015767
1939,ND,Towner County ,903,56247,45,2074,29,968,-16,-0.017718715393133997
1940,ND,Traill County ,2948,224214,216,10712,187,10488,-29,-0.00983717774762551
1941,ND,Walsh County ,4243,266457,253,14254,202,7769,-51,-0.012019797313221777
1942,ND,Ward County ,25192,1800962,3445,175262,2555,118472,-890,-0.03532867577008574
1943,ND,Wells County ,1656,108672,82,3631,59,2672,-23,-0.013888888888888888
1944,ND,Williams County ,12437,1217462,1644,112302,2504,137024,860,0.06914850848275307
1945,OH,Adams County ,8713,428731,470,16406,420,15224,-50,-0.00573855158957879
1946,OH,Allen County ,37524,2240492,2192,100147,1826,78006,-366,-0.009753757595139112
1947,OH,Ashland County ,19825,1095726,1206,56238,1119,49520,-87,-0.0043883984867591425
1948,OH,Ashtabula County ,35750,1812387,1689,69746,1568,61961,-121,-0.003384615384615385
1949,OH,Athens County ,17064,966687,1530,59553,1218,47825,-312,-0.01828410689170183
1950,OH,Auglaize County ,18473,1223460,1049,49525,1031,53235,-18,-0.0009743950630650138
1951,OH,Belmont County ,24814,1623036,1112,54718,1023,48286,-89,-0.003586684935923269
1952,OH,Brown County ,15036,786291,1144,44507,1094,42703,-50,-0.0033253524873636604
1953,OH,Butler County ,135030,9868136,9612,534745,9589,490133,-23,-0.00017033251869954825
1954,OH,Carroll County ,10009,559959,688,29119,647,29236,-41,-0.004096313318013788
1955,OH,Champaign County ,14705,824621,1033,42167,974,42227,-59,-0.004012240734444067
1956,OH,Clark County ,50092,2729496,2610,113297,2605,107490,-5,-9.981633793819373e-05
1957,OH,Clermont County ,76483,5785670,5321,335391,5843,327854,522,0.0068250460886733
1958,OH,Clinton County ,15149,940594,1111,48113,1076,43762,-35,-0.0023103835236649283
1959,OH,Columbiana County ,37849,1972065,1797,71153,1612,76698,-185,-0.004887843800364606
1960,OH,Coshocton County ,13145,654125,620,27070,545,19840,-75,-0.005705591479650057
1961,OH,Crawford County ,16191,783934,971,34487,885,30316,-86,-0.005311592860230993
1962,OH,Cuyahoga County ,491682,35760985,23492,1722515,20665,1270337,-2827,-0.005749651197318592
1963,OH,Darke County ,20201,1087782,951,38462,877,35375,-74,-0.0036631849908420376
1964,OH,Defiance County ,15264,882054,902,35603,858,33641,-44,-0.002882599580712788
1965,OH,Delaware County ,71895,9210488,5954,556882,7478,659295,1524,0.021197579803880658
1966,OH,Erie County ,30844,1899165,1950,92727,1865,86167,-85,-0.0027558033977434834
1967,OH,Fairfield County ,55048,3990611,4199,223528,4859,251024,660,0.011989536404592356
1968,OH,Fayette County ,10467,530156,673,26958,647,24537,-26,-0.0024839973249259576
1969,OH,Franklin County ,489372,35771317,32930,2063303,30508,1663834,-2422,-0.004949200199439281
1970,OH,Fulton County ,16817,1028728,1001,45041,961,43741,-40,-0.002378545519414878
1971,OH,Gallia County ,9525,538989,447,18140,381,16911,-66,-0.006929133858267717
1972,OH,Geauga County ,36651,4022005,2272,165597,2241,187461,-31,-0.0008458159395378025
1973,OH,Greene County ,59021,4763328,6061,344671,5786,330647,-275,-0.004659358533403365
1974,OH,Guernsey County ,14400,799354,696,27841,730,31787,34,0.002361111111111111
1975,OH,Hamilton County ,313485,26584394,19799,1414192,17416,1114524,-2383,-0.007601639631880313
1976,OH,Hancock County ,29414,2066780,1858,98847,1823,96826,-35,-0.0011899095668729176
1977,OH,Hardin County ,10455,524036,609,25109,575,21513,-34,-0.0032520325203252032
1978,OH,Harrison County ,5243,311144,331,13585,283,11300,-48,-0.009155063894716766
1979,OH,Henry County ,11258,684399,679,28179,544,20629,-135,-0.011991472730502753
1980,OH,Highland County ,14459,687050,968,36062,961,37134,-7,-0.0004841275330244139
1981,OH,Hocking County ,9823,503217,607,25246,628,25431,21,0.002137839763819607
1982,OH,Holmes County ,14121,855002,693,30110,567,24284,-126,-0.008922880815806247
1983,OH,Huron County ,22722,1256538,1468,59745,1436,55664,-32,-0.001408326731801778
1984,OH,Jackson County ,10825,509950,499,18143,521,20775,22,0.0020323325635103924
1985,OH,Jefferson County ,24258,1354515,1149,46952,1037,41904,-112,-0.004617033555940308
1986,OH,Knox County ,21787,1317016,1277,58851,1320,72010,43,0.001973654013861477
1987,OH,Lake County ,98642,6804740,4686,260244,4891,258550,205,0.0020782222582672693
1988,OH,Lawrence County ,20356,1066043,972,39055,974,36960,2,9.825112988799372e-05
1989,OH,Licking County ,65203,4386710,4128,219317,4634,253824,506,0.007760379123659954
1990,OH,Logan County ,17869,1035313,1039,44945,1152,56278,113,0.006323800996138564
1991,OH,Lorain County ,119541,7990728,5757,339957,6630,390803,873,0.007302933721484679
1992,OH,Lucas County ,158388,9929773,7910,444959,7151,342500,-759,-0.004792029699219638
1993,OH,Madison County ,14803,984351,1180,60181,1355,68156,175,0.011821927987570088
1994,OH,Mahoning County ,88442,5093030,4559,212735,4016,180668,-543,-0.006139616924085841
1995,OH,Marion County ,22372,1154374,1107,49237,1147,46951,40,0.0017879492222420883
1996,OH,Medina County ,72172,5942980,4539,275281,4860,308859,321,0.004447708252507898
1997,OH,Meigs County ,7476,371028,342,11632,339,15000,-3,-0.0004012841091492777
1998,OH,Mercer County ,16760,1081512,689,29509,677,33484,-12,-0.0007159904534606205
1999,OH,Miami County ,41095,2793241,2408,117118,2763,142429,355,0.008638520501277528
2000,OH,Monroe County ,5071,350981,229,10368,183,9661,-46,-0.009071189114573063
2001,OH,Montgomery County ,201179,12748989,12244,700699,11830,571301,-414,-0.0020578688630523067
2002,OH,Morgan County ,4843,230788,265,9624,253,9562,-12,-0.0024778030146603344
2003,OH,Morrow County ,12208,690689,901,42662,1040,48777,139,0.011385976408912188
2004,OH,Muskingum County ,31923,1708286,1536,72012,1439,62369,-97,-0.0030385615387025027
2005,OH,Noble County ,4365,250675,226,8785,186,8113,-40,-0.009163802978235968
2006,OH,Ottawa County ,17205,1131988,1049,55629,1227,95444,178,0.01034582970066841
2007,OH,Paulding County ,7269,369667,397,15491,392,15784,-5,-0.0006878525244187646
2008,OH,Perry County ,12018,631570,781,31527,820,34758,39,0.0032451323015476783
2009,OH,Pickaway County ,19497,1207226,1521,66554,1711,84881,190,0.009745088988049443
2010,OH,Pike County ,8901,447715,547,23466,468,17947,-79,-0.008875407257611505
2011,OH,Portage County ,58629,3954497,4739,234545,4478,243686,-261,-0.004451721844138566
2012,OH,Preble County ,15445,838188,861,35991,822,34481,-39,-0.0025250890255746196
2013,OH,Putnam County ,13737,976374,563,25146,463,19199,-100,-0.007279609812914028
2014,OH,Richland County ,45689,2519274,2269,98881,2394,101289,125,0.0027358882882094157
2015,OH,Ross County ,25923,1420423,1332,56640,1326,54199,-6,-0.0002314546927438954
2016,OH,Sandusky County ,23821,1304074,1396,70836,1258,53638,-138,-0.0057932076739011795
2017,OH,Scioto County ,23445,1244761,963,38389,877,32768,-86,-0.003668159522286202
2018,OH,Seneca County ,21176,1121024,1210,48681,1128,42886,-82,-0.0038723082735171895
2019,OH,Shelby County ,18840,1179627,1012,50145,928,43453,-84,-0.0044585987261146496
2020,OH,Stark County ,147383,9223349,6501,336761,6272,293737,-229,-0.0015537748587014784
2021,OH,Summit County ,211689,15120306,11871,716366,11457,728064,-414,-0.001955699162450576
2022,OH,Trumbull County ,79856,4164003,3620,155858,3444,132010,-176,-0.0022039671408535366
2023,OH,Tuscarawas County ,35717,2116732,1628,70692,1529,67181,-99,-0.002771789344009855
2024,OH,Union County ,20287,1842950,1695,126710,1974,156706,279,0.013752649479962537
2025,OH,Van Wert County ,11163,625094,623,24920,618,24492,-5,-0.00044790826838663443
2026,OH,Vinton County ,4076,194430,240,7626,247,8984,7,0.0017173699705593719
2027,OH,Warren County ,83398,8418367,6958,556336,7996,600989,1038,0.012446341638888223
2028,OH,Washington County ,23287,1341998,1100,51844,1049,50342,-51,-0.002190063125348907
2029,OH,Wayne County ,43153,2667131,2334,104005,2035,92588,-299,-0.006928834611730355
2030,OH,Williams County ,14752,789984,743,31475,725,28052,-18,-0.001220173535791757
2031,OH,Wood County ,47149,3491569,4338,215204,4012,212838,-326,-0.0069142505673503146
2032,OH,Wyandot County ,8956,510828,487,19106,451,19322,-36,-0.00401965163019205
2033,OK,Adair County ,5960,241880,395,12941,388,13006,-7,-0.001174496644295302
2034,OK,Alfalfa County ,1543,113936,108,5559,72,3299,-36,-0.023331173039533377
2035,OK,Atoka County ,3907,185385,258,9810,274,10666,16,0.004095213718965958
2036,OK,Beaver County ,1709,87103,114,4826,129,5373,15,0.008777062609713282
2037,OK,Beckham County ,6201,384265,501,24589,446,21412,-55,-0.008869537171423964
2038,OK,Blaine County ,2925,245215,219,13710,193,10148,-26,-0.008888888888888889
2039,OK,Bryan County ,13366,710804,1016,36860,1148,49517,132,0.009875804279515187
2040,OK,Caddo County ,8068,405570,609,24795,515,21933,-94,-0.011650966782350025
2041,OK,Canadian County ,46456,3571507,4260,246357,5495,310300,1235,0.026584294816600653
2042,OK,Carter County ,15671,1005459,1037,46318,1081,45094,44,0.0028077340310126986
2043,OK,Cherokee County ,13242,663079,1045,42074,1047,42011,2,0.00015103458692040478
2044,OK,Choctaw County ,4196,175770,323,10139,294,10414,-29,-0.006911344137273594
2045,OK,Cimarron County ,835,36051,22,949,23,938,1,0.0011976047904191617
2046,OK,Cleveland County ,91219,6910365,8904,424981,9239,444358,335,0.003672480513928019
2047,OK,Coal County ,1541,76390,112,4555,122,4500,10,0.006489292667099286
2048,OK,Comanche County ,34951,1874806,4286,190027,3790,162135,-496,-0.01419129638636949
2049,OK,Cotton County ,1800,85863,128,4675,116,4055,-12,-0.006666666666666667
2050,OK,Craig County ,4112,193451,327,13388,331,9836,4,0.0009727626459143969
2051,OK,Creek County ,22048,1519915,2035,89110,1920,99934,-115,-0.00521589259796807
2052,OK,Custer County ,8391,560131,790,38870,653,30043,-137,-0.016327017042068882
2053,OK,Delaware County ,11878,598520,1143,48080,1241,62690,98,0.00825054723017343
2054,OK,Dewey County ,1563,121172,111,6624,140,6178,29,0.018554062699936022
2055,OK,Ellis County ,1295,76847,56,2502,88,4006,32,0.02471042471042471
2056,OK,Garfield County ,20098,1389885,1736,98373,1448,73543,-288,-0.014329784058115235
2057,OK,Garvin County ,8163,459629,653,26044,637,27162,-16,-0.0019600637020703174
2058,OK,Grady County ,16263,1167816,1375,64779,1473,80317,98,0.006025948471991637
2059,OK,Grant County ,1452,79610,90,3370,82,3319,-8,-0.005509641873278237
2060,OK,Greer County ,1373,64285,87,2966,67,2733,-20,-0.014566642388929352
2061,OK,Harmon County ,711,30354,24,978,22,579,-2,-0.0028129395218002813
2062,OK,Harper County ,1183,58992,49,1873,37,1314,-12,-0.01014370245139476
2063,OK,Haskell County ,3440,146530,210,7524,191,6699,-19,-0.005523255813953488
2064,OK,Hughes County ,3506,155948,269,11605,275,8619,6,0.0017113519680547634
2065,OK,Jackson County ,7776,430049,944,46340,781,34548,-163,-0.020961934156378603
2066,OK,Jefferson County ,1565,65519,136,4671,108,3655,-28,-0.017891373801916934
2067,OK,Johnston County ,3074,156084,280,10273,241,8888,-39,-0.012687052700065062
2068,OK,Kay County ,14134,829002,927,44527,879,36169,-48,-0.0033960662232913543
2069,OK,Kingfisher County ,5241,510181,339,20187,321,21179,-18,-0.0034344590726960505
2070,OK,Kiowa County ,2584,109800,182,5360,152,5940,-30,-0.011609907120743035
2071,OK,Latimer County ,3025,149680,224,7790,183,6941,-41,-0.013553719008264463
2072,OK,Le Flore County ,13595,639730,864,29618,886,31341,22,0.0016182420007355646
2073,OK,Lincoln County ,10277,547155,911,37880,957,48713,46,0.004476014401089812
2074,OK,Logan County ,14283,1099210,1335,82862,1519,99426,184,0.01288244766505636
2075,OK,Love County ,3215,167052,303,12045,314,11659,11,0.003421461897356143
2076,OK,McClain County ,12847,964794,1284,75029,1406,77973,122,0.009496380477932592
2077,OK,McCurtain County ,9501,415569,500,17771,433,16060,-67,-0.007051889274813178
2078,OK,McIntosh County ,5503,255883,502,20145,566,25726,64,0.011630019989096857
2079,OK,Major County ,2574,175714,172,9129,114,6100,-58,-0.022533022533022532
2080,OK,Marshall County ,4718,239015,329,13186,449,20877,120,0.02543450614667232
2081,OK,Mayes County ,12156,661519,947,37727,961,42511,14,0.0011516946363935505
2082,OK,Murray County ,4360,248522,302,18109,334,13484,32,0.007339449541284404
2083,OK,Muskogee County ,19998,1067975,1526,60025,1377,53669,-149,-0.0074507450745074505
2084,OK,Noble County ,3599,216241,299,12758,329,14404,30,0.008335648791330925
2085,OK,Nowata County ,3216,164939,245,9004,194,7504,-51,-0.01585820895522388
2086,OK,Okfuskee County ,3048,132238,177,6217,220,8022,43,0.01410761154855643
2087,OK,Oklahoma County ,257177,19814304,19687,1105979,19565,1082976,-122,-0.0004743814571287479
2088,OK,Okmulgee County ,11076,545838,891,33541,839,37868,-52,-0.004694835680751174
2089,OK,Osage County ,13184,783189,1372,84663,1362,66108,-10,-0.000758495145631068
2090,OK,Ottawa County ,9509,416241,655,24972,688,22541,33,0.003470396466505416
2091,OK,Pawnee County ,4690,255202,418,16357,446,18469,28,0.005970149253731343
2092,OK,Payne County ,21847,1416647,2652,114496,1989,86263,-663,-0.030347416121206575
2093,OK,Pittsburg County ,13658,724920,858,36850,861,38629,3,0.00021965148630839068
2094,OK,Pontotoc County ,12194,713838,930,36843,857,35303,-73,-0.005986550762670166
2095,OK,Pottawatomie County ,21803,1187180,1654,66849,1749,68997,95,0.004357198550658166
2096,OK,Pushmataha County ,3123,138530,195,7085,274,10383,79,0.025296189561319245
2097,OK,Roger Mills County ,1151,70732,63,3376,58,2514,-5,-0.004344048653344918
2098,OK,Rogers County ,30185,2339311,2657,138145,2905,177085,248,0.008216001325161504
2099,OK,Seminole County ,6815,324826,614,21385,517,17207,-97,-0.014233308877476156
2100,OK,Sequoyah County ,11931,568313,828,32370,820,31222,-8,-0.0006705221691392172
2101,OK,Stephens County ,13451,888084,817,36248,850,35017,33,0.0024533491933685227
2102,OK,Texas County ,7120,372603,730,28832,422,14642,-308,-0.04325842696629213
2103,OK,Tillman County ,2146,93223,134,6829,143,5079,9,0.004193849021435228
2104,OK,Tulsa County ,216687,17624436,15114,862530,14113,729912,-1001,-0.004619566471454217
2105,OK,Wagoner County ,24142,1642001,2613,130282,2996,165050,383,0.015864468561014
2106,OK,Washington County ,17415,1228738,1279,79812,1196,61147,-83,-0.004766006316393913
2107,OK,Washita County ,3276,163479,303,12104,313,11239,10,0.0030525030525030525
2108,OK,Woods County ,2811,191383,250,11321,145,6406,-105,-0.03735325506937033
2109,OK,Woodward County ,6398,382561,449,22728,359,16694,-90,-0.014066895904970303
2110,OR,Baker County ,5565,274088,369,15241,398,17750,29,0.0052111410601976636
2111,OR,Benton County ,29181,2504326,3675,189324,3271,169928,-404,-0.013844624927178644
2112,OR,Clackamas County ,151190,15315364,13830,975799,14936,1068186,1106,0.007315298630861829
2113,OR,Clatsop County ,14053,875525,1310,68182,1470,77114,160,0.011385469294812496
2114,OR,Columbia County ,18175,1243566,1276,70088,1626,87082,350,0.01925722145804677
2115,OR,Coos County ,21669,1256702,1416,69852,1874,89355,458,0.02113618533388712
2116,OR,Crook County ,7826,467038,652,28981,987,59271,335,0.042806031178124204
2117,OR,Curry County ,8267,451318,709,40423,932,50851,223,0.026974718761340267
2118,OR,Deschutes County ,71440,5811951,5355,345001,7585,662369,2230,0.031215005599104142
2119,OR,Douglas County ,36511,1975864,2117,98973,2578,114980,461,0.012626331790419327
2120,OR,Gilliam County ,618,36670,53,3002,52,2305,-1,-0.0016181229773462784
2121,OR,Grant County ,2421,118750,148,5752,175,9263,27,0.011152416356877323
2122,OR,Harney County ,2321,103106,156,7181,163,6842,7,0.003015941404566997
2123,OR,Hood River County ,9166,684461,743,39852,745,55418,2,0.0002181976871045167
2124,OR,Jackson County ,79950,5197804,4658,239836,5479,313645,821,0.010268918073796122
2125,OR,Jefferson County ,7305,371087,619,24601,753,36410,134,0.01834360027378508
2126,OR,Josephine County ,29142,1699366,1996,82376,2396,114170,400,0.013725893898840161
2127,OR,Klamath County ,21866,1168096,1581,73347,1853,84387,272,0.012439403640354889
2128,OR,Lake County ,2429,125297,183,8812,206,7900,23,0.009468917249897077
2129,OR,Lane County ,133608,9198152,8128,385498,9119,462384,991,0.007417220525717023
2130,OR,Lincoln County ,17247,997450,1571,78133,2046,112013,475,0.027541021626949616
2131,OR,Linn County ,42579,2530422,3159,139757,4078,203202,919,0.021583409662039973
2132,OR,Malheur County ,8235,383662,616,24091,659,23240,43,0.005221615057680632
2133,OR,Marion County ,115501,7687968,7622,385658,8671,436106,1049,0.009082172448723388
2134,OR,Morrow County ,3499,199388,288,12662,299,12378,11,0.003143755358673907
2135,OR,Multnomah County ,307398,25856434,29500,1986099,29991,1853087,491,0.0015972777962120768
2136,OR,Polk County ,26924,1914624,3053,154119,3222,149562,169,0.006276927648194919
2137,OR,Sherman County ,624,39854,36,1562,47,2057,11,0.017628205128205128
2138,OR,Tillamook County ,9570,606683,701,31575,894,51203,193,0.020167189132706376
2139,OR,Umatilla County ,24773,1401640,1520,65197,1527,63221,7,0.00028256569652444194
2140,OR,Union County ,8955,527331,587,23807,605,28460,18,0.0020100502512562816
2141,OR,Wallowa County ,2755,149202,161,6987,190,10700,29,0.010526315789473684
2142,OR,Wasco County ,8916,512071,700,33008,825,39401,125,0.014019739793629431
2143,OR,Washington County ,214549,20931809,19016,1353351,20005,1325403,989,0.004609669585968706
2144,OR,Wheeler County ,422,16241,38,1398,29,1399,-9,-0.02132701421800948
2145,OR,Yamhill County ,35261,2601899,2750,154141,3101,197749,351,0.00995434048949264
2146,PA,Adams County ,41123,2797909,2480,129802,2541,138656,61,0.0014833548136079567
2147,PA,Allegheny County ,504386,42891999,23128,1735463,21240,1471831,-1888,-0.0037431649569972204
