INTPTLAT,INTPTLNG,COUNTY NAME,USPS
30.743163,-95.569825,Walker County,TX
30.01359,-95.982149,Waller County,TX
31.513069,-103.105113,Ward County,TX
30.215075,-96.410272,Washington County,TX
27.760799,-99.340752,Webb County,TX
29.27848,-96.229674,Wharton County,TX
35.392593,-100.253107,Wheeler County,TX
33.988212,-98.70801,Wichita County,TX
34.08492,-99.24244,Wilbarger County,TX
26.481861,-97.594731,Willacy County,TX
30.649082,-97.605065,Williamson County,TX
29.173883,-98.086734,Wilson County,TX
31.832862,-103.054925,Winkler County,TX
33.219095,-97.653997,Wise County,TX
32.783588,-95.382166,Wood County,TX
33.162398,-102.832242,Yoakum County,TX
33.158778,-98.67839,Young County,TX
26.996981,-99.182603,Zapata County,TX
28.864652,-99.75983,Zavala County,TX
38.357535,-113.238948,Beaver County,UT
41.276061,-113.126226,Box Elder County,UT
41.734117,-111.745399,Cache County,UT
39.673284,-110.588484,Carbon County,UT
40.890099,-109.505785,Daggett County,UT
41.037559,-112.201943,Davis County,UT
40.289393,-110.429584,Duchesne County,UT
39.009025,-110.7211,Emery County,UT
37.831664,-111.450908,Garfield County,UT
38.974326,-109.57345,Grand County,UT
37.909304,-113.30674,Iron County,UT
39.71412,-112.790471,Juab County,UT
37.275089,-111.815329,Kane County,UT
38.956744,-113.133092,Millard County,UT
41.091027,-111.577885,Morgan County,UT
38.335881,-112.129375,Piute County,UT
41.627598,-111.240227,Rich County,UT
40.667883,-111.92424,Salt Lake County,UT
37.602633,-109.791574,San Juan County,UT
39.382531,-111.572883,Sanpete County,UT
38.746824,-111.81193,Sevier County,UT
40.87206,-110.968486,Summit County,UT
40.467753,-113.123979,Tooele County,UT
40.125887,-109.517748,Uintah County,UT
40.120425,-111.668508,Utah County,UT
40.334884,-111.161568,Wasatch County,UT
37.262531,-113.4878,Washington County,UT
38.25984,-110.990877,Wayne County,UT
41.270325,-111.876883,Weber County,UT
44.031248,-73.141581,Addison County,VT
43.035325,-73.11146,Bennington County,VT
44.468791,-72.112168,Caledonia County,VT
44.463329,-73.06941,Chittenden County,VT
44.724021,-71.732736,Essex County,VT
44.858964,-72.909402,Franklin County,VT
44.801787,-73.300759,Grand Isle County,VT
44.603704,-72.638922,Lamoille County,VT
44.003392,-72.369687,Orange County,VT
44.828442,-72.25163,Orleans County,VT
43.580858,-73.038202,Rutland County,VT
44.274988,-72.609514,Washington County,VT
42.995335,-72.721955,Windham County,VT
43.572685,-72.598821,Windsor County,VT
37.765944,-75.757807,Accomack County,VA
38.024184,-78.553506,Albemarle County,VA
37.787905,-80.008669,Alleghany County,VA
37.331927,-77.977462,Amelia County,VA
37.629304,-79.154667,Amherst County,VA
37.370725,-78.81094,Appomattox County,VA
38.878337,-77.100703,Arlington County,VA
38.171911,-79.147557,Augusta County,VA
38.068368,-79.731203,Bath County,VA
37.312257,-79.527223,Bedford County,VA
37.130612,-81.125853,Bland County,VA
37.565482,-79.797546,Botetourt County,VA
36.764204,-77.861483,Brunswick County,VA
37.26812,-82.038151,Buchanan County,VA
37.573928,-78.529169,Buckingham County,VA
37.210152,-79.095428,Campbell County,VA
38.030319,-77.352348,Caroline County,VA
36.731963,-80.727831,Carroll County,VA
37.361054,-77.05417,Charles City County,VA
37.009042,-78.658568,Charlotte County,VA
37.378434,-77.585847,Chesterfield County,VA
39.115307,-77.990748,Clarke County,VA
37.473603,-80.231051,Craig County,VA
38.48593,-77.956476,Culpeper County,VA
37.520189,-78.252836,Cumberland County,VA
37.136701,-82.34922,Dickenson County,VA
37.073498,-77.635492,Dinwiddie County,VA
37.93948,-76.941871,Essex County,VA
38.82952,-77.273252,Fairfax County,VA
38.744096,-77.8215,Fauquier County,VA
36.931433,-80.350266,Floyd County,VA
37.830584,-78.283494,Fluvanna County,VA
36.991186,-79.882715,Franklin County,VA
39.20366,-78.263829,Frederick County,VA
37.318072,-80.698321,Giles County,VA
37.403541,-76.523505,Gloucester County,VA
37.718814,-77.917626,Goochland County,VA
36.652229,-81.215324,Grayson County,VA
38.297981,-78.470163,Greene County,VA
36.680336,-77.560277,Greensville County,VA
36.766461,-78.939614,Halifax County,VA
37.760215,-77.491317,Hanover County,VA
37.631269,-77.651922,Henrico County,VA
36.781479,-79.759231,Henry County,VA
38.366243,-79.564472,Highland County,VA
36.901418,-76.707569,Isle of Wight County,VA
37.324837,-76.777888,James City County,VA
37.717772,-76.905581,King and Queen County,VA
38.27718,-77.162636,King George County,VA
37.70826,-77.091054,King William County,VA
37.704843,-76.412663,Lancaster County,VA
36.701721,-83.130112,Lee County,VA
39.0812,-77.638898,Loudoun County,VA
37.972704,-77.959795,Louisa County,VA
36.945555,-78.240528,Lunenburg County,VA
38.412059,-78.276961,Madison County,VA
37.425348,-76.268808,Mathews County,VA
36.687256,-78.368959,Mecklenburg County,VA
37.606975,-76.528082,Middlesex County,VA
37.175534,-80.387791,Montgomery County,VA
37.789079,-78.88344,Nelson County,VA
37.510158,-76.999326,New Kent County,VA
37.302775,-75.924018,Northampton County,VA
37.856974,-76.379687,Northumberland County,VA
37.141167,-78.053866,Nottoway County,VA
38.250193,-78.009622,Orange County,VA
38.623209,-78.491872,Page County,VA
36.667138,-80.286413,Patrick County,VA
36.821721,-79.398502,Pittsylvania County,VA
37.549404,-77.912855,Powhatan County,VA
37.224881,-78.432957,Prince Edward County,VA
37.187325,-77.220993,Prince George County,VA
38.701119,-77.479579,Prince William County,VA
37.063385,-80.713444,Pulaski County,VA
38.684522,-78.168824,Rappahannock County,VA
37.942894,-76.730561,Richmond County,VA
37.343588,-79.943996,Roanoke County,VA
37.814517,-79.447754,Rockbridge County,VA
38.507585,-78.885321,Rockingham County,VA
36.93342,-82.095934,Russell County,VA
36.712776,-82.613624,Scott County,VA
38.856204,-78.573987,Shenandoah County,VA
36.842318,-81.539786,Smyth County,VA
36.720068,-77.103813,Southampton County,VA
38.182431,-77.657226,Spotsylvania County,VA
38.413261,-77.451334,Stafford County,VA
37.119761,-76.880172,Surry County,VA
36.926645,-77.259732,Sussex County,VA
37.125395,-81.562924,Tazewell County,VA
38.908221,-78.207594,Warren County,VA
36.747814,-81.950322,Washington County,VA
38.109311,-76.803933,Westmoreland County,VA
36.974561,-82.62156,Wise County,VA
36.899867,-81.083001,Wythe County,VA
37.219081,-76.561648,York County,VA
38.819251,-77.08367,Alexandria city,VA
36.616954,-82.157564,Bristol city,VA
37.729345,-79.358134,Buena Vista city,VA
38.037658,-78.485381,Charlottesville city,VA
36.679376,-76.301788,Chesapeake city,VA
37.261685,-77.396804,Colonial Heights city,VA
37.78106,-79.985434,Covington city,VA
36.583334,-79.408071,Danville city,VA
36.696182,-77.535975,Emporia city,VA
38.853183,-77.299025,Fairfax city,VA
38.884722,-77.175603,Falls Church city,VA
36.684014,-76.941396,Franklin city,VA
38.299272,-77.486658,Fredericksburg city,VA
36.66564,-80.914308,Galax city,VA
37.047961,-76.297293,Hampton city,VA
38.436255,-78.873303,Harrisonburg city,VA
37.29101,-77.298944,Hopewell city,VA
37.782332,-79.44432,Lexington city,VA
37.399016,-79.195458,Lynchburg city,VA
38.746808,-77.482633,Manassas city,VA
38.768945,-77.448767,Manassas Park city,VA
36.683527,-79.863647,Martinsville city,VA
37.076136,-76.52198,Newport News city,VA
36.923015,-76.244641,Norfolk city,VA
36.931549,-82.625996,Norton city,VA
37.20473,-77.392368,Petersburg city,VA
37.12836,-76.303534,Poquoson city,VA
36.859339,-76.356973,Portsmouth city,VA
37.120119,-80.559147,Radford city,VA
37.531399,-77.476009,Richmond city,VA
37.278458,-79.958174,Roanoke city,VA
37.285333,-80.055241,Salem city,VA
38.157978,-79.061876,Staunton city,VA
36.697157,-76.634781,Suffolk city,VA
36.779985,-76.025208,Virginia Beach city,VA
38.067157,-78.90142,Waynesboro city,VA
37.269481,-76.708193,Williamsburg city,VA
39.173869,-78.176356,Winchester city,VA
47.011238,-118.512861,Adams County,WA
46.181861,-117.227781,Asotin County,WA
46.228125,-119.516659,Benton County,WA
47.860974,-120.619041,Chelan County,WA
48.110903,-123.88986,Clallam County,WA
45.77173,-122.485953,Clark County,WA
46.29285,-117.911634,Columbia County,WA
46.196785,-122.67846,Cowlitz County,WA
47.741763,-119.694622,Douglas County,WA
48.473256,-118.533589,Ferry County,WA
46.53458,-118.906944,Franklin County,WA
46.429478,-117.536711,Garfield County,WA
47.213633,-119.467788,Grant County,WA
47.113732,-123.826735,Grays Harbor County,WA
48.158554,-122.670649,Island County,WA
47.805708,-123.527057,Jefferson County,WA
47.490599,-121.833996,King County,WA
47.639595,-122.649634,Kitsap County,WA
47.124441,-120.676709,Kittitas County,WA
45.870446,-120.779305,Klickitat County,WA
46.580071,-122.377444,Lewis County,WA
47.582743,-118.417692,Lincoln County,WA
47.354126,-123.17385,Mason County,WA
48.548453,-119.742235,Okanogan County,WA
46.556587,-123.782419,Pacific County,WA
48.543825,-117.232191,Pend Oreille County,WA
47.051413,-122.15324,Pierce County,WA
48.50719,-123.103769,San Juan County,WA
48.493292,-121.81577,Skagit County,WA
46.024785,-121.953232,Skamania County,WA
48.070464,-121.936784,Snohomish County,WA
47.620375,-117.403371,Spokane County,WA
48.388727,-117.854454,Stevens County,WA
46.935822,-122.830152,Thurston County,WA
46.294638,-123.424458,Wahkiakum County,WA
46.254606,-118.48037,Walla Walla County,WA
48.842653,-121.836432,Whatcom County,WA
46.905944,-117.53539,Whitman County,WA
46.456558,-120.740145,Yakima County,WA
39.139725,-79.996947,Barbour County,WV
39.447938,-78.037754,Berkeley County,WV
38.022814,-81.713538,Boone County,WV
38.69933,-80.73166,Braxton County,WV
40.272645,-80.578691,Brooke County,WV
38.419578,-82.243397,Cabell County,WV
38.844159,-81.115478,Calhoun County,WV
38.459826,-81.081866,Clay County,WV
39.26348,-80.701232,Doddridge County,WV
38.030933,-81.086051,Fayette County,WV
38.915867,-80.849413,Gilmer County,WV
39.105988,-79.195064,Grant County,WV
37.924418,-80.45059,Greenbrier County,WV
39.312139,-78.611989,Hampshire County,WV
40.516958,-80.570164,Hancock County,WV
39.011361,-78.841729,Hardy County,WV
39.279182,-80.386498,Harrison County,WV
38.834234,-81.677717,Jackson County,WV
39.307398,-77.86322,Jefferson County,WV
38.328068,-81.523516,Kanawha County,WV
38.988877,-80.495477,Lewis County,WV
38.17177,-82.077623,Lincoln County,WV
37.830591,-81.940853,Logan County,WV
37.382727,-81.658183,McDowell County,WV
39.505839,-80.243402,Marion County,WV
39.854426,-80.671794,Marshall County,WV
38.770914,-82.029007,Mason County,WV
37.403448,-81.106456,Mercer County,WV
39.404781,-78.95669,Mineral County,WV
37.721161,-82.158989,Mingo County,WV
39.633645,-80.059074,Monongalia County,WV
37.554062,-80.550329,Monroe County,WV
39.555002,-78.257345,Morgan County,WV
38.291432,-80.797515,Nicholas County,WV
40.098932,-80.620728,Ohio County,WV
38.67445,-79.340617,Pendleton County,WV
39.368133,-81.161172,Pleasants County,WV
38.332606,-80.010121,Pocahontas County,WV
39.46903,-79.668865,Preston County,WV
38.510513,-81.906109,Putnam County,WV
37.762469,-81.264672,Raleigh County,WV
38.781095,-79.867788,Randolph County,WV
39.177112,-81.066317,Ritchie County,WV
38.74295,-81.354494,Roane County,WV
37.655999,-80.856325,Summers County,WV
39.332478,-80.046554,Taylor County,WV
39.111175,-79.559968,Tucker County,WV
39.465634,-80.877219,Tyler County,WV
38.90253,-80.231606,Upshur County,WV
38.143642,-82.422666,Wayne County,WV
38.483459,-80.449052,Webster County,WV
39.59818,-80.635399,Wetzel County,WV
39.020034,-81.382975,Wirt County,WV
39.211602,-81.516234,Wood County,WV
37.60366,-81.549032,Wyoming County,WV
43.973757,-89.767228,Adams County,WI
46.544424,-90.679691,Ashland County,WI
45.437192,-91.852892,Barron County,WI
46.634199,-91.177282,Bayfield County,WI
44.474024,-87.99613,Brown County,WI
44.385633,-91.761294,Buffalo County,WI
45.866897,-92.37573,Burnett County,WI
44.07841,-88.212132,Calumet County,WI
45.069092,-91.283505,Chippewa County,WI
44.739346,-90.609953,Clark County,WI
43.471882,-89.330472,Columbia County,WI
43.24991,-90.95123,Crawford County,WI
43.067468,-89.417852,Dane County,WI
43.429628,-88.701939,Dodge County,WI
45.093417,-87.048683,Door County,WI
46.463218,-91.892477,Douglas County,WI
44.947751,-91.897645,Dunn County,WI
44.726355,-91.286414,Eau Claire County,WI
45.871828,-88.406988,Florence County,WI
43.754722,-88.493284,Fond du Lac County,WI
45.666881,-88.773326,Forest County,WI
42.870028,-90.694229,Grant County,WI
42.675522,-89.605074,Green County,WI
43.780247,-88.97038,Green Lake County,WI
43.001021,-90.133691,Iowa County,WI
46.32655,-90.261298,Iron County,WI
44.32459,-90.79951,Jackson County,WI
43.013804,-88.773985,Jefferson County,WI
43.932836,-90.113984,Juneau County,WI
42.579703,-87.425005,Kenosha County,WI
44.501032,-87.163304,Kewaunee County,WI
43.908222,-91.111758,La Crosse County,WI
42.655578,-90.130292,Lafayette County,WI
45.262381,-89.067725,Langlade County,WI
45.338417,-89.742309,Lincoln County,WI
44.156137,-87.577352,Manitowoc County,WI
44.898036,-89.757823,Marathon County,WI
45.346899,-87.991198,Marinette County,WI
43.826053,-89.409095,Marquette County,WI
44.991304,-88.669251,Menominee County,WI
43.01766,-87.481554,Milwaukee County,WI
43.945175,-90.619969,Monroe County,WI
44.996575,-88.206516,Oconto County,WI
45.716176,-89.534533,Oneida County,WI
44.418226,-88.464988,Outagamie County,WI
43.360752,-87.499304,Ozaukee County,WI
44.627436,-91.83489,Pepin County,WI
44.725336,-92.426279,Pierce County,WI
45.462041,-92.447066,Polk County,WI
44.476246,-89.49807,Portage County,WI
45.679072,-90.35965,Price County,WI
42.754122,-87.420877,Racine County,WI
43.376199,-90.435693,Richland County,WI
42.66988,-89.075284,Rock County,WI
45.472734,-91.136745,Rusk County,WI
45.028959,-92.447284,St. Croix County,WI
43.428001,-89.943318,Sauk County,WI
45.864913,-91.14713,Sawyer County,WI
44.789641,-88.755813,Shawano County,WI
43.741232,-87.731516,Sheboygan County,WI
45.211656,-90.504853,Taylor County,WI
44.30305,-91.358867,Trempealeau County,WI
43.599366,-90.821983,Vernon County,WI
46.049848,-89.501254,Vilas County,WI
42.66811,-88.541731,Walworth County,WI
45.892489,-91.796422,Washburn County,WI
43.391156,-88.232917,Washington County,WI
43.018368,-88.30424,Waukesha County,WI
44.478004,-88.967005,Waupaca County,WI
44.112823,-89.239786,Waushara County,WI
44.085707,-88.668149,Winnebago County,WI
44.461413,-90.038825,Wood County,WI
41.665514,-105.721883,Albany County,WY
44.525117,-107.994848,Big Horn County,WY
44.191999,-105.517014,Campbell County,WY
41.70359,-106.933153,Carbon County,WY
42.984623,-105.524752,Converse County,WY
44.589266,-104.567298,Crook County,WY
43.054831,-108.608935,Fremont County,WY
42.089455,-104.35354,Goshen County,WY
43.720209,-108.435076,Hot Springs County,WY
44.044048,-106.588541,Johnson County,WY
41.29283,-104.660395,Laramie County,WY
42.229993,-110.682961,Lincoln County,WY
42.977645,-106.768219,Natrona County,WY
43.062159,-104.468373,Niobrara County,WY
44.492387,-109.593597,Park County,WY
42.131593,-104.953963,Platte County,WY
44.781369,-106.881211,Sheridan County,WY
42.767928,-109.91617,Sublette County,WY
41.660328,-108.875677,Sweetwater County,WY
44.048662,-110.426087,Teton County,WY
41.284726,-110.558947,Uinta County,WY
43.878831,-107.669052,Washakie County,WY
43.846213,-104.57002,Weston County,WY
